,day1,day2,day3,day4,day5
0,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.15871165419317115,-0.15276503258097673
1,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.03070527808605875,-0.01851845690263895
2,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
3,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.13978897250777195,-0.1350134192681387
4,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1253186865130549,-0.11504285429119586
5,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.028503739391110363
6,-0.31863936396437514,0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
7,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.07968163068356263,-0.07066382100910074
8,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
9,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
10,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
11,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16872954449720604,-0.17051664589381482
12,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
13,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.13199728004907813,-0.13168499177198156
14,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
15,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
16,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17763433587857036,-0.17717350088612907
17,0.31863936396437514,-0.31863936396437514,0.31863936396437514,0.07125458323056298,-0.18826825920665285
18,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17429503911055877,-0.18826825920665285
19,0.31863936396437514,1.1503493803760079,1.1503493803760079,0.7451246710153095,0.7325966813968213
20,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
21,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
22,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.0919257188329386,-0.0884154343219388
23,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.09637811452362076,-0.0928533376501483
24,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.10973530159566727,-0.18826825920665285
25,-0.31863936396437514,0.31863936396437514,0.31863936396437514,-0.18987842402794636,0.22445675031683196
26,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16427714880652386,-0.16275031506944815
27,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
28,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.13311037897174868,-0.13279446760403393
29,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.16631323122662733,0.160107152057794
30,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17986053372391145,-0.17828297671818144
31,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
32,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
33,1.1503493803760079,1.1503493803760079,1.1503493803760079,3.61691989150531,3.592825376427853
34,0.31863936396437514,-0.31863936396437514,0.31863936396437514,0.15963463769060407,-0.18826825920665285
35,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.31769468470982104,0.3176527202092317
36,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.0629851468435045,-0.06400696601678646
37,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16093785203851224,-0.15609346007713387
38,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1887653251052758,-0.1860493075425481
39,1.1503493803760079,1.1503493803760079,1.1503493803760079,1.8203782303150537,1.8753567884107714
40,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.02291358562736494,-0.015190029406481809
41,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.1350134192681387
42,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.42455218128619315,0.4308192550785743
43,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
44,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16650334665186495,-0.16829769422971005
45,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1887653251052758,-0.18826825920665285
46,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18383035587844335
47,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1865391272599347,-0.1860493075425481
48,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17095574234254712,-0.18826825920665285
49,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1475806649664657,-0.14721765342071486
50,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.14056079842840058
51,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.11864009297703162,-0.18826825920665285
52,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
53,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.17384507338997196
54,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17206884126521768,-0.1716261217258672
55,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16650334665186495,-0.18826825920665285
56,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17874743480124092,-0.17606402505407667
57,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17763433587857036,-0.17717350088612907
58,1.1503493803760079,1.1503493803760079,1.1503493803760079,1.5465558953381002,1.5336382321386384
59,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
60,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
61,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17652123695589986,-0.18826825920665285
62,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
63,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16316404988385333,-0.18826825920665285
64,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1698426434198766,-0.18826825920665285
65,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.13311037897174868,-0.18826825920665285
66,1.1503493803760079,1.1503493803760079,1.1503493803760079,3.9107780070903333,3.8901648994178903
67,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.06855064145685719,-0.07066382100910074
68,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1698426434198766,-0.1660787425656053
69,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.15648545634783007,-0.1549839842450815
70,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.10843208724775912,0.11350916711159412
71,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.07188993822486882,-0.06622591768089121
72,1.1503493803760079,1.1503493803760079,1.1503493803760079,3.006941681881852,3.011460040432407
73,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
74,-0.31863936396437514,0.31863936396437514,-0.31863936396437514,-0.001764706096624637,0.0003426322422514785
75,1.1503493803760079,1.1503493803760079,1.1503493803760079,0.8141368042208831,0.8324495062815352
76,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
77,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
78,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
79,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
80,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.15425925850248898,-0.15387450841302913
81,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.07188993822486882,-0.06955434517704835
82,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
83,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.076342333915551,-0.07399224850525787
84,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.13533657681708977,-0.1339039434360863
85,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
86,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16093785203851224,-0.1494366050848196
87,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
88,-0.31863936396437514,0.31863936396437514,0.31863936396437514,0.06168193249559628,0.05581642384487043
89,1.1503493803760079,1.1503493803760079,1.1503493803760079,1.1369354917953405,1.1342269325997822
90,0.31863936396437514,-0.31863936396437514,0.31863936396437514,0.057229536804914154,0.06025432717307994
91,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.0841340263742448,-0.08175857932962453
92,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1698426434198766,-0.16940717006176242
93,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.16631323122662733,0.15788820039368925
94,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.06743754253418664,-0.0673353935129436
95,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18208673156925254,-0.1793924525502338
96,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
97,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
98,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18715878337460048
99,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
100,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.03274136050616219,0.03251743137177046
101,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18542602833726418,-0.18493983171049572
102,0.31863936396437514,0.31863936396437514,0.31863936396437514,-0.18987842402794636,0.4996067566658219
103,0.31863936396437514,1.1503493803760079,0.31863936396437514,-0.18987842402794636,0.6771228897942024
104,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1698426434198766,-0.16829769422971005
105,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17986053372391145,-0.1793924525502338
106,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.07522923499288045,-0.07399224850525787
107,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
108,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
109,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.14646756604379518,-0.14610817758866249
110,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
111,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
112,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
113,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
114,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
115,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
116,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18765222618260527,-0.1860493075425481
117,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
118,-0.31863936396437514,0.31863936396437514,-0.31863936396437514,-0.003990903941965725,-0.00298579525390566
119,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16093785203851224,-0.15720293590918627
120,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.12643178543572542,-0.12613761261171966
121,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
122,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.0784301518334674
123,0.31863936396437514,0.31863936396437514,0.31863936396437514,-0.18987842402794636,0.38422127013237445
124,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16205095096118277,-0.16164083923739578
125,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.060758948998163406,-0.18826825920665285
126,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17986053372391145,-0.18826825920665285
127,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17206884126521768,-0.17051664589381482
128,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.1805019283822862
129,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
130,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18431292941459362,-0.18272088004639095
131,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.04181744937573889
132,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.1529560441545808,0.1556692487295845
133,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16650334665186495,-0.16275031506944815
134,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
135,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.1731819401878882,-0.16940717006176242
136,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17206884126521768,-0.18826825920665285
137,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17652123695589986,-0.18826825920665285
138,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17874743480124092,-0.17717350088612907
139,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18715878337460048
140,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.1974800010614025,0.20004828201167962
141,-0.31863936396437514,1.1503493803760079,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
142,0.31863936396437514,0.31863936396437514,0.31863936396437514,0.05945573465025524,0.06025432717307994
143,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.04736482853600079
144,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.17206884126521768,-0.16940717006176242
145,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.16205095096118277,-0.18826825920665285
146,-0.31863936396437514,-0.31863936396437514,-0.31863936396437514,-0.18987842402794636,-0.18826825920665285
